partner_description,year,population,cty_code
Tunisia,1953,3838.4990234375,7230
Tunisia,1954,3894.385986328125,7230
Tunisia,1955,3943.532958984375,7230
Tunisia,1956,3988.48095703125,7230
Tunisia,1957,4031.785888671875,7230
Tunisia,1958,4075.967041015625,7230
Tunisia,1959,4123.43701171875,7230
Tunisia,1960,4176.26611328125,7230
Tunisia,1961,4235.93603515625,7230
Tunisia,1962,4303.1298828125,7230
Tunisia,1963,4377.63623046875,7230
Tunisia,1964,4458.60888671875,7230
Tunisia,1965,4545.33984375,7230
Tunisia,1966,4638.27099609375,7230
Tunisia,1967,4737.6328125,7230
Tunisia,1968,4842.166015625,7230
Tunisia,1969,4950.15283203125,7230
Tunisia,1970,5060.39306640625,7230
Tunisia,1971,5172.69189453125,7230
Tunisia,1972,5287.5478515625,7230
Tunisia,1973,5405.35400390625,7230
Tunisia,1974,5526.76806640625,7230
Tunisia,1975,5652.47802734375,7230
Tunisia,1976,5781.79296875,7230
Tunisia,1977,5915.005859375,7230
Tunisia,1978,6054.9140625,7230
Tunisia,1979,6205.2099609375,7230
Tunisia,1980,6368.1689453125,7230
Tunisia,1981,6545.02490234375,7230
Tunisia,1982,6733.9580078125,7230
Tunisia,1983,6930.39013671875,7230
Tunisia,1984,7127.94287109375,7230
Tunisia,1985,7321.876953125,7230
Tunisia,1986,7509.75,7230
Tunisia,1987,7692.24609375,7230
Tunisia,1988,7871.4599609375,7230
Tunisia,1989,8050.93603515625,7230
Tunisia,1990,8232.796875,7230
Tunisia,1991,8417.689453125,7230
Tunisia,1992,8603.2255859375,7230
Tunisia,1993,8784.8876953125,7230
Tunisia,1994,8956.58984375,7230
Tunisia,1995,9113.9716796875,7230
Tunisia,1996,9256.0361328125,7230
Tunisia,1997,9384.1513671875,7230
Tunisia,1998,9499.38671875,7230
Tunisia,1999,9603.7333984375,7230
Tunisia,2000,9699.1923828125,7230
Tunisia,2001,9785.6650390625,7230
Tunisia,2002,9864.20703125,7230
Tunisia,2003,9939.4775390625,7230
Tunisia,2004,10017.439453125,7230
Tunisia,2005,10102.4765625,7230
Tunisia,2006,10196.44140625,7230
Tunisia,2007,10298.716796875,7230
Tunisia,2008,10408.0908203125,7230
Tunisia,2009,10522.2138671875,7230
Tunisia,2010,10639.1943359375,7230
Tunisia,2011,10758.8701171875,7230
Tunisia,2012,10881.4501953125,7230
Tunisia,2013,11005.7060546875,7230
Tunisia,2014,11130.154296875,7230
Tunisia,2015,11253.5537109375,7230
Libya,1950,1113.381958007813,7250
Libya,1951,1131.589965820313,7250
Libya,1952,1152.276977539063,7250
Libya,1953,1175.886962890625,7250
Libya,1954,1202.737060546875,7250
Libya,1955,1233.025024414063,7250
Libya,1956,1266.81298828125,7250
Libya,1957,1304.045043945313,7250
Libya,1958,1344.56103515625,7250
Libya,1959,1388.133056640625,7250
Libya,1960,1434.576049804688,7250
Libya,1961,1483.85595703125,7250
Libya,1962,1536.196044921875,7250
Libya,1963,1592.110961914063,7250
Libya,1964,1652.2939453125,7250
Libya,1965,1717.255004882813,7250
Libya,1966,1787.079956054688,7250
Libya,1967,1861.661010742188,7250
Libya,1968,1941.056030273438,7250
Libya,1969,2025.281982421875,7250
Libya,1970,2114.263916015625,7250
Libya,1971,2208.125,7250
Libya,1972,2306.66796875,7250
Libya,1973,2409.10107421875,7250
Libya,1974,2514.373046875,7250
Libya,1975,2621.72998046875,7250
Libya,1976,2730.373046875,7250
Libya,1977,2840.3779296875,7250
Libya,1978,2952.876953125,7250
Libya,1979,3069.5400390625,7250
Libya,1980,3191.303955078125,7250
Libya,1981,3318.56005859375,7250
Libya,1982,3450.077880859375,7250
Libya,1983,3583.18310546875,7250
Libya,1984,3714.263916015625,7250
Libya,1985,3840.635009765625,7250
Libya,1986,3961.363037109375,7250
Libya,1987,4076.887939453125,7250
Libya,1988,4187.630859375,7250
Libya,1989,4294.546875,7250
Libya,1990,4398.4189453125,7250
Libya,1991,4499.2099609375,7250
Libya,1992,4596.81103515625,7250
Libya,1993,4691.93408203125,7250
Libya,1994,4785.48779296875,7250
Libya,1995,4878.2021484375,7250
Libya,1996,4970.39111328125,7250
Libya,1997,5062.16015625,7250
Libya,1998,5153.76416015625,7250
Libya,1999,5245.4140625,7250
Libya,2000,5337.26416015625,7250
Libya,2001,5428.30322265625,7250
Libya,2002,5518.3408203125,7250
Libya,2003,5609.166015625,7250
Libya,2004,5703.22412109375,7250
Libya,2005,5801.54296875,7250
Libya,2006,5907.14892578125,7250
Libya,2007,6017.7939453125,7250
Libya,2008,6123.02197265625,7250
Libya,2009,6208.68017578125,7250
Libya,2010,6265.69677734375,7250
Libya,2011,6288.65185546875,7250
Libya,2012,6283.40283203125,7250
Libya,2013,6265.98681640625,7250
Libya,2014,6258.98388671875,7250
Libya,2015,6278.43798828125,7250
Egypt,1950,20897.236328125,7290
Egypt,1951,21383.392578125,7290
Egypt,1952,21904.478515625,7290
Egypt,1953,22458.40234375,7290
Egypt,1954,23043.03515625,7290
Egypt,1955,23656.216796875,7290
Egypt,1956,24295.74609375,7290
Egypt,1957,24959.390625,7290
Egypt,1958,25644.890625,7290
Egypt,1959,26349.97265625,7290
Egypt,1960,27072.396484375,7290
Egypt,1961,27810.001953125,7290
Egypt,1962,28560.740234375,7290
Egypt,1963,29322.708984375,7290
Egypt,1964,30094.08203125,7290
Egypt,1965,30872.982421875,7290
Egypt,1966,31660.9140625,7290
Egypt,1967,32456.564453125,7290
Egypt,1968,33252.2734375,7290
Egypt,1969,34038.1484375,7290
Egypt,1970,34808.59765625,7290
Egypt,1971,35561.0859375,7290
Egypt,1972,36302.15234375,7290
Egypt,1973,37046.80859375,7290
Egypt,1974,37815.578125,7290
Egypt,1975,38624.41015625,7290
Egypt,1976,39478.5859375,7290
Egypt,1977,40377.66796875,7290
Egypt,1978,41324.8046875,7290
Egypt,1979,42321.73828125,7290
Egypt,1980,43369.55078125,7290
Egypt,1981,44465.91796875,7290
Egypt,1982,45610.4296875,7290
Egypt,1983,46807.22265625,7290
Egypt,1984,48061.546875,7290
Egypt,1985,49373.8046875,7290
Egypt,1986,50748.1875,7290
Egypt,1987,52173.83984375,7290
Egypt,1988,53617.6796875,7290
Egypt,1989,55035.9375,7290
Egypt,1990,56397.2734375,7290
Egypt,1991,57689.828125,7290
Egypt,1992,58922.01953125,7290
Egypt,1993,60108.37109375,7290
Egypt,1994,61272.84765625,7290
Egypt,1995,62434.52734375,7290
Egypt,1996,63595.62890625,7290
Egypt,1997,64754.56640625,7290
Egypt,1998,65922.625,7290
Egypt,1999,67112.875,7290
Egypt,2000,68334.90625,7290
Egypt,2001,69599.9453125,7290
Egypt,2002,70908.7109375,7290
Egypt,2003,72247.625,7290
Egypt,2004,73596.0703125,7290
Egypt,2005,74942.1171875,7290
Egypt,2006,76274.28125,7290
Egypt,2007,77605.328125,7290
Egypt,2008,78976.125,7290
Egypt,2009,80442.4453125,7290
Egypt,2010,82040.9921875,7290
Egypt,2011,83787.6328125,7290
Egypt,2012,85660.8984375,7290
Egypt,2013,87613.90625,7290
Egypt,2014,89579.671875,7290
Egypt,2015,91508.0859375,7290
Nigeria,1950,37859.74609375,7530
Nigeria,1951,38431.32421875,7530
Nigeria,1952,39049.83203125,7530
Nigeria,1953,39707.796875,7530
Nigeria,1954,40399.76953125,7530
Nigeria,1955,41122.33203125,7530
Nigeria,1956,41874.1875,7530
Nigeria,1957,42656.05859375,7530
Nigeria,1958,43470.4296875,7530
Nigeria,1959,44321.0625,7530
Nigeria,1960,45211.61328125,7530
Nigeria,1961,46144.15234375,7530
Nigeria,1962,47117.859375,7530
Nigeria,1963,48128.4609375,7530
Nigeria,1964,49169.8203125,7530
Nigeria,1965,50238.5703125,7530
Nigeria,1966,51336.375,7530
Nigeria,1967,52468.59375,7530
Nigeria,1968,53640.546875,7530
Nigeria,1969,54859.19921875,7530
Nigeria,1970,56131.84375,7530
Nigeria,1971,57453.734375,7530
Nigeria,1972,58829.3203125,7530
Nigeria,1973,60285.453125,7530
Nigeria,1974,61857.0234375,7530
Nigeria,1975,63565.59765625,7530
Nigeria,1976,65426.9765625,7530
Nigeria,1977,67425.4375,7530
Nigeria,1978,69512.234375,7530
Nigeria,1979,71619.21875,7530
Nigeria,1980,73698.09375,7530
Nigeria,1981,75729.5703125,7530
Nigeria,1982,77729.8046875,7530
Nigeria,1983,79729.3125,7530
Nigeria,1984,81775.21875,7530
Nigeria,1985,83901.5703125,7530
Nigeria,1986,86118.046875,7530
Nigeria,1987,88412.9140625,7530
Nigeria,1988,90773.609375,7530
Nigeria,1989,93179.7578125,7530
Nigeria,1990,95617.34375,7530
Nigeria,1991,98085.4375,7530
Nigeria,1992,100592.4609375,7530
Nigeria,1993,103145.09375,7530
Nigeria,1994,105753.0859375,7530
Nigeria,1995,108424.8203125,7530
Nigeria,1996,111164.6484375,7530
Nigeria,1997,113975.0546875,7530
Nigeria,1998,116860.6875,7530
Nigeria,1999,119826.234375,7530
Nigeria,2000,122876.7265625,7530
Nigeria,2001,126014.9375,7530
Nigeria,2002,129246.28125,7530
Nigeria,2003,132581.484375,7530
Nigeria,2004,136033.328125,7530
Nigeria,2005,139611.296875,7530
Nigeria,2006,143318.015625,7530
Nigeria,2007,147152.5,7530
Nigeria,2008,151115.6875,7530
Nigeria,2009,155207.140625,7530
Nigeria,2010,159424.734375,7530
Nigeria,2011,163770.671875,7530
Nigeria,2012,168240.40625,7530
Nigeria,2013,172816.515625,7530
Nigeria,2014,177475.984375,7530
Nigeria,2015,182201.96875,7530
Cameroon,1950,4466.498046875,7420
Cameroon,1951,4544.2177734375,7420
Cameroon,1952,4623.47119140625,7420
Cameroon,1953,4704.55615234375,7420
Cameroon,1954,4787.83203125,7420
Cameroon,1955,4873.72607421875,7420
Cameroon,1956,4962.72607421875,7420
Cameroon,1957,5055.38623046875,7420
Cameroon,1958,5152.30712890625,7420
Cameroon,1959,5254.10986328125,7420
Cameroon,1960,5361.3671875,7420
Cameroon,1961,5474.5087890625,7420
Cameroon,1962,5593.76806640625,7420
Cameroon,1963,5719.134765625,7420
Cameroon,1964,5850.4541015625,7420
Cameroon,1965,5987.6708984375,7420
Cameroon,1966,6130.990234375,7420
Cameroon,1967,6280.7431640625,7420
Cameroon,1968,6437.1572265625,7420
Cameroon,1969,6600.47900390625,7420
Cameroon,1970,6770.966796875,7420
Cameroon,1971,6948.84716796875,7420
Cameroon,1972,7134.3740234375,7420
Cameroon,1973,7327.8740234375,7420
Cameroon,1974,7529.7041015625,7420
Cameroon,1975,7740.19580078125,7420
Cameroon,1976,7959.5,7420
Cameroon,1977,8187.83984375,7420
Cameroon,1978,8425.70703125,7420
Cameroon,1979,8673.666015625,7420
Cameroon,1980,8932.12109375,7420
Cameroon,1981,9201.146484375,7420
Cameroon,1982,9480.6376953125,7420
Cameroon,1983,9770.5546875,7420
Cameroon,1984,10070.779296875,7420
Cameroon,1985,10381.09765625,7420
Cameroon,1986,10701.4580078125,7420
Cameroon,1987,11031.5146484375,7420
Cameroon,1988,11370.3935546875,7420
Cameroon,1989,11716.974609375,7420
Cameroon,1990,12070.359375,7420
Cameroon,1991,12430.310546875,7420
Cameroon,1992,12796.7392578125,7420
Cameroon,1993,13169.099609375,7420
Cameroon,1994,13546.8232421875,7420
Cameroon,1995,13929.5751953125,7420
Cameroon,1996,14317.19140625,7420
Cameroon,1997,14709.9609375,7420
Cameroon,1998,15108.6298828125,7420
Cameroon,1999,15514.2490234375,7420
Cameroon,2000,15927.712890625,7420
Cameroon,2001,16349.3642578125,7420
Cameroon,2002,16779.43359375,7420
Cameroon,2003,17218.591796875,7420
Cameroon,2004,17667.576171875,7420
Cameroon,2005,18126.998046875,7420
Cameroon,2006,18597.109375,7420
Cameroon,2007,19078.099609375,7420
Cameroon,2008,19570.41796875,7420
Cameroon,2009,20074.521484375,7420
Cameroon,2010,20590.666015625,7420
Cameroon,2011,21119.064453125,7420
Cameroon,2012,21659.48828125,7420
Cameroon,2013,22211.166015625,7420
Cameroon,2014,22773.013671875,7420
Cameroon,2015,23344.1796875,7420
Djibouti,1950,62.00099945068359,7770
Djibouti,1951,63.30899810791016,7770
Djibouti,1952,64.74800109863281,7770
Djibouti,1953,66.27300262451172,7770
Djibouti,1954,67.87699890136719,7770
Djibouti,1955,69.59400177001953,7770
Djibouti,1956,71.49800109863281,7770
Djibouti,1957,73.7030029296875,7770
Djibouti,1958,76.35399627685547,7770
Djibouti,1959,79.61699676513672,7770
Djibouti,1960,83.63600158691406,7770
Djibouti,1961,88.49900054931641,7770
Djibouti,1962,94.19999694824219,7770
Djibouti,1963,100.6220016479492,7770
Djibouti,1964,107.5839996337891,7770
Djibouti,1965,114.9629974365234,7770
Djibouti,1966,122.8679962158203,7770
Djibouti,1967,131.4029998779297,7770
Djibouti,1968,140.4609985351563,7770
Djibouti,1969,149.8910064697266,7770
Djibouti,1970,159.6670074462891,7770
Djibouti,1971,169.3699951171875,7770
Djibouti,1972,179.2120056152344,7770
Djibouti,1973,190.5359954833984,7770
Djibouti,1974,205.1569976806641,7770
Djibouti,1975,224.1820068359375,7770
Djibouti,1976,248.6190032958984,7770
Djibouti,1977,277.6220092773438,7770
Djibouti,1978,308.2130126953125,7770
Djibouti,1979,336.2539978027344,7770
Djibouti,1980,358.9599914550781,7770
Djibouti,1981,374.6830139160156,7770
Djibouti,1982,384.7430114746094,7770
Djibouti,1983,392.9079895019531,7770
Djibouti,1984,404.5889892578125,7770
Djibouti,1985,423.4700012207031,7770
Djibouti,1986,451.0679931640625,7770
Djibouti,1987,485.5650024414063,7770
Djibouti,1988,523.2659912109375,7770
Djibouti,1989,558.8099975585938,7770
Djibouti,1990,588.3560180664063,7770
Djibouti,1991,610.6790161132813,7770
Djibouti,1992,627.06298828125,7770
Djibouti,1993,639.2150268554688,7770
Djibouti,1994,649.8779907226563,7770
Djibouti,1995,661.0759887695313,7770
Djibouti,1996,673.2020263671875,7770
Djibouti,1997,685.6439819335938,7770
Djibouti,1998,698.2559814453125,7770
Djibouti,1999,710.6519775390625,7770
Djibouti,2000,722.56201171875,7770
Djibouti,2001,734.0880126953125,7770
Djibouti,2002,745.458984375,7770
Djibouti,2003,756.656005859375,7770
Djibouti,2004,767.6439819335938,7770
Djibouti,2005,778.406005859375,7770
Djibouti,2006,788.9409790039063,7770
Djibouti,2007,799.3090209960938,7770
Djibouti,2008,809.6389770507813,7770
Djibouti,2009,820.0969848632813,7770
Djibouti,2010,830.802001953125,7770
Djibouti,2011,841.802001953125,7770
Djibouti,2012,853.0689697265625,7770
Djibouti,2013,864.5540161132813,7770
Djibouti,2014,876.1740112304688,7770
Djibouti,2015,887.8610229492188,7770
Kenya,1950,6076.7568359375,7790
Kenya,1951,6240.1767578125,7790
Kenya,1952,6412.3798828125,7790
Kenya,1953,6593.123046875,7790
Kenya,1954,6782.2998046875,7790
Kenya,1955,6979.93896484375,7790
Kenya,1956,7186.2119140625,7790
Kenya,1957,7401.421875,7790
Kenya,1958,7626,7790
Kenya,1959,7860.47998046875,7790
Kenya,1960,8105.43994140625,7790
Kenya,1961,8361.4423828125,7790
Kenya,1962,8628.97265625,7790
Kenya,1963,8908.4248046875,7790
Kenya,1964,9200.158203125,7790
Kenya,1965,9504.7021484375,7790
Kenya,1966,9822.5048828125,7790
Kenya,1967,10154.4892578125,7790
Kenya,1968,10502.25,7790
Kenya,1969,10867.716796875,7790
Kenya,1970,11252.4658203125,7790
Kenya,1971,11657.478515625,7790
Kenya,1972,12083.1650390625,7790
Kenya,1973,12529.8095703125,7790
Kenya,1974,12997.447265625,7790
Kenya,1975,13486.2412109375,7790
Kenya,1976,13995.9736328125,7790
Kenya,1977,14527.1865234375,7790
Kenya,1978,15081.59765625,7790
Kenya,1979,15661.4140625,7790
Kenya,1980,16267.90625,7790
Kenya,1981,16901.181640625,7790
Kenya,1982,17559.77734375,7790
Kenya,1983,18241.330078125,7790
Kenya,1984,18942.599609375,7790
Kenya,1985,19660.712890625,7790
Kenya,1986,20393.724609375,7790
Kenya,1987,21140.34375,7790
Kenya,1988,21899.00390625,7790
Kenya,1989,22668.23828125,7790
Kenya,1990,23446.228515625,7790
Kenya,1991,24234.087890625,7790
Kenya,1992,25029.75390625,7790
Kenya,1993,25824.736328125,7790
Kenya,1994,26608.08984375,7790
Kenya,1995,27373.03515625,7790
Kenya,1996,28116.02734375,7790
Kenya,1997,28842.244140625,7790
Kenya,1998,29564.61328125,7790
Kenya,1999,30301.240234375,7790
Kenya,2000,31065.8203125,7790
Kenya,2001,31863.279296875,7790
Kenya,2002,32691.98046875,7790
Kenya,2003,33551.078125,7790
Kenya,2004,34437.4609375,7790
Kenya,2005,35349.0390625,7790
Kenya,2006,36286.015625,7790
Kenya,2007,37250.5390625,7790
Kenya,2008,38244.44140625,7790
Kenya,2009,39269.98828125,7790
Kenya,2010,40328.3125,7790
Kenya,2011,41419.953125,7790
Kenya,2012,42542.9765625,7790
Kenya,2013,43692.8828125,7790
Kenya,2014,44863.58203125,7790
Kenya,2015,46050.30078125,7790
Madagascar,1950,4083.553955078125,7880
Madagascar,1951,4167.8271484375,7880
Madagascar,1952,4256.1201171875,7880
Madagascar,1953,4348.23876953125,7880
Madagascar,1954,4444.06103515625,7880
Madagascar,1955,4543.5419921875,7880
Madagascar,1956,4646.7138671875,7880
Madagascar,1957,4753.68505859375,7880
Madagascar,1958,4864.630859375,7880
Madagascar,1959,4979.77880859375,7880
Madagascar,1960,5099.37109375,7880
Madagascar,1961,5223.62109375,7880
Madagascar,1962,5352.673828125,7880
Madagascar,1963,5486.5927734375,7880
Madagascar,1964,5625.40087890625,7880
Madagascar,1965,5769.21923828125,7880
Madagascar,1966,5918.06005859375,7880
Madagascar,1967,6072.27001953125,7880
Madagascar,1968,6232.7041015625,7880
Madagascar,1969,6400.4541015625,7880
Madagascar,1970,6576.30078125,7880
Madagascar,1971,6760.35205078125,7880
Madagascar,1972,6952.3828125,7880
